529,528
528,528
527,528
528,528
528,528
528,528
529,528
528,527
528,527
527,527
529,528
528,527
528,528
528,528
529,526
528,527
528,528
528,528
529,527
528,528
528,528
528,528
529,528
528,528
527,528
528,528
527,527
528,528
528,528
529,528
527,528
529,527
528,529
527,527
528,528
527,527
528,528
528,529
528,527
527,527
528,527
528,528
528,528
527,530
528,528
528,528
529,528
527,528
528,527
528,528
527,527
526,528
528,528
527,528
528,528
528,528
528,528
528,528
528,528
528,528
529,527
528,528
528,528
528,527
530,527
527,527
528,528
528,528
527,528
529,527
528,528
528,528
529,528
527,527
528,528
3,3
3,3
3,3
4,2
4,3
3,3
3,3
4,3
3,3
4,3
3,3
4,3
3,3
3,2
4,4
4,3
4,3
4,3
3,3
3,4
4,3
3,3
4,3
3,3
3,3
4,3
3,4
2,4
2,4
3,3
3,2
3,3
3,2
5,3
3,3
2,3
4,3
3,3
3,4
3,3
3,3
5,6
3,4
4,3
3,2
3,3
4,4
4,3
4,3
3,4
3,3
3,4
4,2
3,3
4,3
7,3
4,2
4,3
2,3
4,4
4,3
3,3
3,3
3,3
4,3
3,3
2,4
4,4
4,3
4,3
3,3
3,4
3,3
3,4
7,3
4,3
2,3
3,3
4,3
4,3
4,3
3,4
3,3
4,3
3,4
3,4
4,4
4,3
3,3
3,2
3,2
3,4
3,5
3,4
3,5
4,3
2,4
4,3
3,3
4,3
2,4
3,3
3,4
4,3
4,4
4,3
3,4
4,4
3,3
3,3
3,3
4,2
4,3
3,3
4,3
3,3
4,4
3,4
4,5
3,3
4,3
4,3
3,4
3,3
3,3
3,3
3,3
4,3
4,3
3,3
4,3
3,3
3,2
3,3
4,2
5,3
4,3
4,4
3,4
4,3
3,4
4,3
4,3
3,3
4,3
3,3
4,4
4,3
3,2
4,3
3,2
4,4
3,3
2,2
3,3
4,3
3,3
3,3
3,5
2,2
3,4
4,3
3,3
3,3
4,3
2,3
3,4
4,3
3,3
4,3
4,4
4,3
4,3
4,3
3,3
3,3
3,3
3,3
527,528
528,527
527,528
527,528
528,528
528,528
528,529
528,528
528,528
527,529
528,527
528,528
529,528
529,528
528,528
528,528
528,528
529,527
528,528
528,528
528,528
529,528
528,527
527,527
528,528
528,528
528,528
528,528
533,528
528,528
528,527
528,529
529,529
528,528
528,527
528,527
528,529
529,527
528,528
528,529
528,528
527,529
528,527
528,528
528,528
529,528
528,526
529,526
528,527
527,528
528,531
529,528
528,529
528,528
527,529
528,528
528,528
528,527
527,528
528,529
527,529
527,528
528,528
528,528
529,528
528,528
528,529
528,528
528,527
528,527
528,528
529,528
528,528
528,527
529,528
531,527
528,527
528,528
528,528
530,528
529,528
528,528
528,527
527,526
528,528
529,528
528,527
528,527
528,527
528,528
529,527
528,528
528,528
528,528
532,528
528,528
528,529
528,527
528,528
528,527
527,528
527,528
529,527
529,527
529,528
529,528
528,529
528,527
528,528
527,527
528,528
527,528
528,528
528,528
528,528
528,528
527,528
528,529
528,528
528,527
527,530
528,528
528,528
530,528
529,528
528,529
529,528
527,528
528,528
528,529
528,528
528,527
529,528
528,528
528,3
4,4
3,4
3,3
3,3
3,3
3,2
4,4
4,4
4,3
4,4
5,2
4,4
3,4
3,3
3,3
3,3
3,4
2,2
4,3
5,3
3,3
4,3
3,2
3,4
4,2
3,2
4,3
3,3
4,4
3,3
4,3
4,3
4,4
3,3
3,3
4,3
3,3
3,3
5,3
3,3
5,3
3,3
4,3
3,3
3,2
4,3
3,3
3,3
3,3
4,3
3,3
3,3
4,3
3,3
2,4
3,3
4,3
3,3
3,4
3,3
4,3
2,3
3,3
4,4
3,3
3,2
4,3
3,3
3,3
3,4
3,3
3,2
4,3
3,3
3,3
3,3
3,4
3,3
3,3
3,2
4,2
3,3
4,3
4,3
3,3
4,4
4,3
2,3
3,3
4,3
3,3
4,4
4,4
3,3
2,3
3,4
3,2
3,3
5,2
3,3
3,3
6,3
4,3
3,3
3,3
3,3
3,2
3,3
3,3
3,3
3,3
4,3
3,2
4,2
3,4
4,3
4,3
3,2
4,3
4,3
3,3
3,2
3,3
3,5
3,3
3,3
4,3
3,4
4,3
4,3
3,4
3,4
3,3
3,3
4,6
3,4
4,4
4,3
4,3
2,3
4,3
4,3
4,4
4,3
3,2
4,3
3,3
2,3
3,3
3,5
4,3
4,3
3,3
3,3
4,3
3,4
3,3
3,4
4,3
3,3
3,4
4,4
2,3
3,3
4,3
4,3
3,3
3,3
3,3
4,3
5,3
3,3
3,3
3,4
4,5
528,527
527,528
528,528
527,528
528,528
528,528
528,528
528,528
528,528
528,528
532,529
529,527
528,527
528,528
528,527
528,527
528,528
529,528
529,528
528,528
528,528
528,527
529,529
528,527
528,528
528,527
528,528
528,528
528,527
528,528
528,528
529,528
528,527
529,527
527,527
526,528
527,528
528,528
528,528
527,529
528,528
528,529
528,528
528,532
528,528
529,529
530,528
528,529
528,528
528,527
528,528
528,528
529,528
528,528
527,528
528,528
527,528
528,528
528,528
528,528
528,527
529,528
528,528
529,528
528,528
528,528
528,527
528,527
531,528
528,528
528,527
528,528
529,528
528,528
528,528
528,529
529,525
528,527
527,528
528,527
528,528
529,527
528,529
528,527
528,527
528,527
528,528
528,527
531,527
528,528
528,528
528,527
528,528
528,528
528,528
529,528
528,527
528,527
529,528
529,528
528,527
526,528
527,527
529,528
529,528
529,528
528,528
528,528
529,528
528,530
528,529
528,528
527,528
527,528
528,528
528,528
527,528
529,528
528,528
528,528
528,528
528,528
528,528
528,528
528,527
528,529
528,528
528,527
528,528
528,528
528,528
528,529
528,528
528,528
6,3
4,3
3,3
4,4
4,4
3,4
4,3
3,3
3,3
3,3
3,4
4,3
3,4
4,2
4,3
3,3
