4,3
3,3
4,3
3,3
4,4
3,4
3,3
4,3
4,3
3,4
3,4
2,3
3,3
4,3
5,4
3,4
3,3
3,3
4,2
3,3
4,2
4,3
4,4
5,3
3,4
4,3
3,2
4,4
4,3
3,3
3,3
2,3
3,3
526,525
525,525
526,525
525,525
526,525
526,526
526,525
523,527
525,525
526,526
526,526
525,525
525,525
524,524
524,525
525,526
526,525
525,525
526,525
525,525
525,525
525,525
524,525
525,525
525,526
525,526
525,525
525,525
525,524
526,524
525,525
526,526
525,525
525,525
526,525
525,525
526,526
525,525
526,524
526,525
524,525
526,526
526,525
525,526
527,525
525,526
525,524
526,525
524,525
526,524
525,525
525,525
526,526
525,525
526,526
526,525
526,526
526,525
525,526
526,526
525,526
525,526
524,525
526,525
526,526
526,525
525,525
526,526
526,525
526,525
525,526
525,526
526,525
526,524
525,528
525,525
526,525
525,526
525,524
525,526
527,525
526,526
525,526
525,526
525,525
526,525
524,525
525,525
527,525
4,4
3,3
4,4
2,2
3,3
4,4
4,4
4,3
4,3
3,3
3,3
4,3
3,2
3,4
4,3
4,2
3,3
4,2
3,3
3,4
4,4
4,3
3,4
4,4
3,3
4,3
4,4
3,3
4,3
3,3
4,3
4,4
3,5
4,3
4,3
3,3
4,3
4,4
3,3
4,3
4,4
4,3
3,4
3,3
5,3
3,3
4,3
3,3
3,3
3,4
4,3
3,3
2,4
3,3
4,4
3,2
3,3
3,3
3,3
5,4
4,4
3,4
2,4
3,3
4,3
4,3
5,3
3,2
4,3
3,3
4,3
2,3
3,3
3,3
3,4
3,3
4,3
4,3
4,2
3,4
4,2
3,3
3,3
4,4
5,4
3,3
3,4
2,3
4,4
3,5
3,3
4,3
3,3
3,3
3,3
3,3
4,4
3,4
2,3
3,4
3,3
4,4
4,4
3,4
3,3
3,3
4,4
3,3
3,4
4,3
5,4
4,4
4,3
4,3
2,3
525,525
526,526
524,525
526,525
525,525
525,525
525,526
524,526
525,525
525,525
526,526
526,524
526,525
525,526
525,525
526,526
525,525
525,525
525,526
525,525
526,525
525,525
526,525
526,526
525,525
525,525
525,526
525,526
525,525
525,528
525,525
525,525
526,526
525,527
525,525
526,525
525,525
524,524
525,525
525,525
527,525
525,526
525,525
526,525
525,525
525,526
525,525
526,525
525,525
525,526
526,525
525,525
526,525
525,525
526,525
526,526
526,525
525,526
525,525
526,524
526,525
525,526
527,525
526,525
526,525
525,525
526,525
526,525
525,525
526,525
526,525
526,525
526,525
525,525
525,525
525,525
525,526
525,526
525,525
526,525
4,4
3,4
3,3
3,3
3,1
3,3
3,2
4,3
4,6
3,4
4,3
3,4
3,3
4,3
3,3
3,4
3,5
4,4
4,4
4,4
4,4
3,5
4,4
4,3
3,3
4,3
3,3
4,4
3,3
3,3
3,3
3,4
3,3
3,3
4,3
3,3
3,3
3,3
4,3
4,2
3,3
6,3
4,3
3,3
4,3
4,4
3,3
4,3
3,3
4,4
4,4
4,4
3,3
3,4
3,3
3,5
4,3
3,4
3,3
2,4
4,4
4,4
4,4
2,3
3,4
4,3
4,4
3,4
3,3
2,4
2,3
3,3
3,3
4,3
4,3
4,5
3,2
3,3
4,3
3,3
3,4
4,3
4,3
4,3
4,3
3,3
4,3
4,3
3,3
4,4
4,3
3,3
3,3
3,4
3,3
4,3
3,3
2,3
3,3
4,5
3,4
3,3
3,3
4,3
3,5
3,4
3,3
4,4
3,3
3,4
4,3
3,3
3,4
5,3
4,3
218,525
526,525
525,525
525,525
525,527
525,526
525,525
525,526
526,525
526,526
526,525
525,524
525,525
525,525
525,525
525,525
525,525
525,526
526,525
525,525
525,525
525,525
526,525
525,525
525,525
525,526
525,525
526,525
526,525
525,526
526,527
526,525
525,525
523,525
526,525
526,524
525,525
528,525
526,525
526,525
526,525
529,526
526,524
525,524
525,525
525,526
525,525
526,526
525,525
525,525
525,525
525,525
525,525
525,525
525,525
524,525
526,525
525,525
525,525
525,526
525,525
525,525
525,525
525,525
525,526
526,524
525,525
526,527
525,525
525,525
525,525
525,524
525,525
525,525
525,525
525,525
524,526
525,525
525,525
524,525
525,397
2,3
4,4
3,3
3,3
4,4
4,2
3,3
3,3
4,3
4,3
3,3
4,4
5,3
4,4
3,3
3,3
3,3
3,3
4,3
5,4
5,3
4,3
3,4
3,3
4,3
4,3
3,4
3,3
3,3
3,3
3,2
3,3
3,3
4,3
4,3
3,4
4,3
3,3
3,4
5,3
3,4
3,3
3,4
3,3
5,3
3,2
5,3
4,3
4,3
4,4
3,3
2,3
3,3
4,4
4,3
3,3
4,3
3,3
4,4
2,3
4,2
3,3
3,3
4,4
5,3
4,2
3,3
4,2
3,3
4,3
3,4
5,3
4,3
3,3
3,3
4,3
3,2
4,3
3,4
3,3
3,4
4,3
3,3
3,4
4,2
4,4
3,3
4,3
4,3
3,5
3,3
3,4
3,4
3,4
3,3
4,3
4,3
3,4
3,3
3,4
4,4
2,4
3,3
3,4
3,4
3,2
4,3
3,4
3,3
3,3
4,3
3,3
3,4
4,4
4,3
4,2
525,525
525,525
525,525
524,525
525,524
526,525
529,525
526,525
525,525
525,525
524,525
526,525
525,524
525,525
526,525
525,525
524,525
525,526
525,523
526,525
525,525
526,525
526,525
525,525
525,524
524,524
525,525
526,525
525,525
525,526
525,525
525,525
525,524
525,525
525,526
525,525
525,529
525,525
525,525
525,525
525,526
525,525
525,526
525,525
526,525
524,525
525,525
526,525
526,524
525,525
525,525
525,525
523,525
525,525
525,525
526,525
525,525
525,525
525,523
525,525
526,525
525,525
526,525
526,525
525,525
525,524
525,525
526,525
525,525
525,525
524,525
524,524
525,525
524,525
525,525
525,524
525,525
525,525
526,525
525,526
525,525
525,525
525,525
525,525
525,524
525,525
525,525
525,525
525,526
524,526
524,525
525,525
524,525
525,526
525,523
525,525
525,395
3,3
4,3
2,3
3,3
3,4
3,4
4,4
3,3
3,3
4,2
3,4
2,4
3,3
4,3
4,3
4,3
5,4
3,3
4,3
4,3
6,4
3,4
3,4
2,4
3,3
4,3
4,3
4,3
4,4
3,3
2,4
2,3
3,3
3,3
3,4
3,3
3,3
3,3
3,4
3,4
4,3
3,3
4,3
2,3
2,4
4,3
3,3
3,3
5,3
4,3
3,4
3,3
3,2
2,3
3,6
3,3
4,4
4,3
4,4
3,4
3,4
3,3
4,4
4,3
3,3
3,3
4,3
4,3
3,3
3,3
4,3
4,3
4,5
4,4
3,3
4,3
4,3
4,3
